run	time	firm	entrant	price	output	mcosts	profits	rule	N	K	firms	theta	global	rule_pram
1	31	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	31	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	6	0	0.000	0.000	0.655	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	31	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	31	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	31	11	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	12	0	0.000	0.000	0.656	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	31	15	0	0.000	0.000	0.667	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	16	0	0.000	0.000	0.712	0.000	0.00	20	10	20	0.85	0.208	0.600
1	31	17	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	31	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	31	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	31	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	32	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	32	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	6	0	0.000	0.000	0.655	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	32	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	32	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	32	11	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	32	15	0	0.000	0.000	0.667	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	16	0	0.000	0.000	0.712	0.000	0.00	20	10	20	0.85	0.208	0.600
1	32	17	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	32	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	32	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	32	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	33	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	33	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	6	0	0.000	0.000	0.655	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	33	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	33	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	33	11	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	33	15	0	0.000	0.000	0.709	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	16	0	0.000	0.000	0.712	0.000	0.00	20	10	20	0.85	0.208	0.600
1	33	17	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	33	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	33	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	33	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	34	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	34	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	6	0	0.000	0.000	0.655	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	34	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	34	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	34	11	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	34	15	0	0.000	0.000	0.709	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	16	0	0.000	0.000	0.712	0.000	0.00	20	10	20	0.85	0.208	0.600
1	34	17	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	34	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	34	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	34	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	35	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	35	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	6	0	0.000	0.000	0.655	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	35	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	35	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	35	11	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	35	15	0	0.000	0.000	0.709	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	35	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	35	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	35	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	35	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	36	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	36	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	36	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	36	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	36	11	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	36	15	0	0.000	0.000	0.709	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	36	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	36	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	36	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	36	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	37	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	37	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	37	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	37	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	37	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	37	15	0	0.000	0.000	0.709	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	37	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	37	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	37	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	37	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	38	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	38	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	38	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	38	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	38	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	38	15	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	38	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	38	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	38	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	38	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	39	1	0	0.000	0.000	0.713	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	39	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	39	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	39	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	39	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	39	15	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	39	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	39	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	39	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	39	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	40	1	0	0.000	0.000	0.635	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	40	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	40	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	40	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	40	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	40	15	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	40	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	40	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	40	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	40	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	41	1	0	0.000	0.000	0.635	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	41	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	41	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	41	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	41	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	41	15	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	41	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	41	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	41	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	41	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	42	1	0	0.000	0.000	0.635	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	42	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	42	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	42	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	42	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	42	15	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	42	17	0	0.000	0.000	0.695	0.000	1.00	20	10	20	0.85	0.208	0.600
1	42	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	42	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	42	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	43	1	0	0.000	0.000	0.635	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	43	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	43	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	43	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	43	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	43	15	0	0.000	0.000	0.663	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	43	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	43	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	43	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	43	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	44	1	0	0.000	0.000	0.635	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	44	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	44	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	44	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	44	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	12	0	0.000	0.000	0.606	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	44	15	0	0.000	0.000	0.724	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	44	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	44	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	44	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	44	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	45	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	45	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	6	0	0.000	0.000	0.695	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	7	1	0.572	0.107	0.465	0.011	0.00	20	10	20	0.85	0.208	0.600
1	45	8	0	0.000	0.000	0.671	0.000	1.00	20	10	20	0.85	0.208	0.600
1	45	9	0	0.000	0.000	0.000	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	10	1	0.572	0.152	0.420	0.023	1.00	20	10	20	0.85	0.208	0.600
1	45	11	0	0.000	0.000	0.672	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	12	0	0.000	0.000	0.685	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	13	0	0.000	0.000	0.714	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	14	1	0.572	0.049	0.523	0.002	0.00	20	10	20	0.85	0.208	0.600
1	45	15	0	0.000	0.000	0.724	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	16	0	0.000	0.000	0.668	0.000	0.00	20	10	20	0.85	0.208	0.600
1	45	17	0	0.000	0.000	0.722	0.000	1.00	20	10	20	0.85	0.208	0.600
1	45	18	1	0.572	0.121	0.451	0.015	0.00	20	10	20	0.85	0.208	0.600
1	45	19	0	0.000	0.000	0.000	0.000	1.00	20	10	20	0.85	0.208	0.600
1	45	20	0	0.000	0.000	0.667	0.000	1.00	20	10	20	0.85	0.208	0.600
1	46	1	0	0.000	0.000	0.582	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	2	0	0.000	0.000	0.723	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	3	0	0.000	0.000	0.708	0.000	1.00	20	10	20	0.85	0.208	0.600
1	46	4	0	0.000	0.000	0.741	0.000	0.00	20	10	20	0.85	0.208	0.600
1	46	5	0	0.000	0.000	0.661	0.000	0.00	20	10	20	0.85	0.208	0.600
